Draw Date ,s0,s0+,s1,s1+,s2,s2+,s3,s3+,s4,s4+,s5,s5+,s6
1997-04-16,1116,172,1044,123,360,40,64,5,2,0,0,0,1
1997-04-12,1091,181,1065,131,358,47,47,3,3,0,0,0,1
1997-04-09,1081,194,1062,135,366,32,52,3,1,0,0,0,1
1997-04-05,1083,188,1089,130,350,32,46,4,4,0,0,0,1
1997-04-02,1051,194,1061,152,373,27,55,7,6,0,0,0,1
1997-03-29,1097,189,1083,126,342,37,46,3,3,0,0,0,1
1997-03-26,1082,191,1064,149,365,27,43,1,4,0,0,0,1
1997-03-22,1076,181,1081,118,373,41,49,3,3,1,0,0,1
1997-03-19,1096,189,1108,118,342,36,32,0,5,0,0,0,1
1997-03-15,1108,203,1030,139,348,35,52,8,3,0,0,0,1
1997-03-12,1174,164,1014,125,355,41,45,5,3,0,0,0,1
1997-03-08,1081,169,1108,138,351,37,39,2,1,0,0,0,1
1997-03-05,1116,185,1032,144,357,36,50,2,4,0,0,0,1
1997-03-01,1105,178,1037,150,381,31,42,1,1,0,0,0,1
1997-02-26,1103,188,1082,127,338,36,46,3,3,0,0,0,1
1997-02-22,1128,166,1030,144,357,41,51,8,1,0,0,0,1
1997-02-19,1112,155,1097,134,329,38,52,5,4,0,0,0,1
1997-02-15,1056,204,1076,142,348,40,56,3,1,0,0,0,1
1997-02-12,1132,181,1018,144,350,29,57,8,6,1,0,0,1
1997-02-08,1104,170,1081,157,329,39,37,6,3,0,0,0,1
1997-02-05,1104,156,1059,155,349,42,54,3,3,1,0,0,1
1997-02-01,1112,168,1064,152,343,30,45,6,5,1,0,0,1
1997-01-29,1072,174,1093,136,344,31,68,3,5,0,0,0,1
1997-01-25,1061,178,1083,135,363,42,54,7,3,0,0,0,1
1997-01-22,1100,192,1044,145,362,32,45,3,3,0,0,0,1
1997-01-18,1112,184,1075,143,320,37,52,2,1,0,0,0,1
1997-01-15,1107,204,1064,124,317,39,62,8,1,0,0,0,1
1997-01-11,1098,160,1063,140,373,42,47,2,1,0,0,0,1
1997-01-08,1091,175,1075,150,353,34,45,3,0,0,0,0,1
1997-01-04,1091,185,1077,130,345,48,43,4,2,0,1,0,1
1997-01-01,1072,190,1110,134,338,24,52,5,0,1,0,0,1
1996-12-28,1117,182,1054,121,352,41,55,2,2,0,0,0,1
1996-12-25,1083,174,1072,128,376,32,51,4,6,0,0,0,1
1996-12-21,1137,180,1043,138,342,40,40,3,3,0,0,0,1
1996-12-18,1097,189,1101,124,318,43,49,1,4,0,0,0,1
1996-12-14,1082,174,1041,156,376,40,52,1,3,1,0,0,1
1996-12-11,1109,174,1052,150,350,31,51,5,4,0,0,0,1
1996-12-07,1067,183,1108,126,355,37,42,5,3,0,0,0,1
1996-12-04,1112,189,1032,138,362,30,55,4,4,0,0,0,1
1996-11-30,1034,183,1115,141,352,46,49,4,2,0,0,0,1
1996-11-27,1057,178,1114,123,360,42,46,3,3,0,0,0,1
1996-11-23,1135,167,1004,155,367,33,58,6,1,0,0,0,1
1996-11-20,1109,195,1048,135,343,27,58,8,3,0,0,0,1
1996-11-16,1097,176,1089,131,358,27,39,7,2,0,0,0,1
1996-11-13,1116,183,1049,155,329,36,53,4,1,0,0,0,1
1996-11-09,1106,172,1060,161,335,43,41,5,3,0,0,0,1
1996-11-06,1031,182,1095,138,390,36,47,2,3,1,1,0,1
1996-11-02,1110,174,1054,141,357,49,36,3,2,0,0,0,1
1996-10-30,1128,186,1054,135,343,38,35,4,3,0,0,0,1
1996-10-26,1142,167,1045,140,335,37,53,5,2,0,0,0,1
1996-10-23,1091,174,1095,140,341,43,37,4,1,0,0,0,1
1996-10-19,1114,172,1056,143,342,40,52,5,2,0,0,0,1
1996-10-16,1098,168,1074,139,348,28,62,7,1,1,0,0,1
1996-10-12,1127,154,1046,146,357,31,57,3,5,0,0,0,1
1996-10-09,1045,174,1135,150,359,26,31,4,2,0,0,0,1
1996-10-05,1066,170,1108,150,342,29,58,2,1,0,0,0,1
1996-10-02,1066,178,1106,156,334,36,44,2,4,0,0,0,1
1996-09-28,1074,197,1044,136,380,42,46,3,3,1,0,0,1
1996-09-25,1095,190,1063,131,350,32,57,4,4,0,0,0,1
1996-09-21,1076,161,1076,132,382,43,50,3,3,0,0,0,1
1996-09-18,1091,175,1075,137,360,26,51,8,3,0,0,0,1
1996-09-14,1106,182,1073,142,324,35,56,2,6,0,0,0,1
1996-09-11,1097,178,1038,167,364,36,44,1,1,0,0,0,1
1996-09-07,1094,174,1062,164,350,26,48,3,5,0,0,0,1
1996-09-04,1137,163,1035,145,357,34,52,0,3,0,0,0,1
1996-08-31,1091,185,1073,144,359,30,39,4,1,0,0,0,1
1996-08-28,1070,157,1118,136,330,37,70,3,4,1,0,0,1
1996-08-24,1117,173,1073,134,348,35,41,3,2,0,0,0,1
1996-08-21,1113,195,1071,134,336,38,31,4,3,1,0,0,1
1996-08-17,1127,184,1061,133,320,45,47,7,2,0,0,0,1
1996-08-14,1109,175,1067,132,363,32,44,4,0,0,0,0,1
1996-08-10,1077,184,1047,141,364,51,57,4,1,0,0,0,1
1996-08-07,1093,157,1124,127,324,48,45,7,1,0,0,0,1
1996-08-03,1064,197,1050,134,384,43,48,4,2,0,0,0,1
1996-07-31,1114,190,1067,115,351,39,43,4,2,1,0,0,1
1996-07-27,1047,168,1087,144,381,36,56,2,5,0,0,0,1
1996-07-24,1093,190,1052,152,345,37,55,1,0,1,0,0,1
1996-07-20,1130,180,1043,144,344,33,46,4,2,0,0,0,1
1996-07-17,1108,181,1065,146,343,34,44,2,3,0,0,0,1
1996-07-13,1111,164,1077,146,347,35,43,3,0,0,0,0,1
1996-07-10,1135,168,1048,141,343,41,41,5,4,0,0,0,1
1996-07-06,1085,181,1064,141,360,35,51,3,6,0,0,0,1
1996-07-03,1104,191,1036,143,354,39,54,4,1,0,0,0,1
1996-06-29,1122,179,1043,140,360,32,43,3,4,0,0,0,1
1996-06-26,1128,156,1033,161,352,46,43,3,4,0,0,0,1
1996-06-22,1162,193,1022,138,335,25,44,4,3,0,0,0,1
1996-06-19,1113,174,1061,147,347,27,50,4,3,0,0,0,1
1996-06-15,1109,192,1059,140,324,42,50,4,6,0,0,0,1
1996-06-12,1068,184,1123,119,342,31,49,7,3,0,0,0,1
1996-06-08,1115,166,1051,154,358,42,34,3,3,0,0,0,1
1996-06-05,1106,165,1071,140,350,32,53,6,3,0,0,0,1
1996-06-01,1077,186,1115,137,328,41,39,2,1,0,0,0,1
1996-05-29,1122,166,1057,134,356,40,44,6,1,0,0,0,1
1996-05-25,1086,165,1084,146,364,36,41,3,1,0,0,0,1
1996-05-22,1102,162,1048,159,367,39,42,3,4,0,0,0,1
1996-05-18,1082,175,1058,158,367,29,53,3,1,0,0,0,1
1996-05-15,1119,171,1032,133,360,40,67,1,3,0,0,0,1
1996-05-11,1069,169,1087,128,380,31,51,3,8,0,0,0,1
1996-05-08,1124,184,1001,150,381,37,42,4,3,0,0,0,1
1996-05-04,1081,175,1055,153,379,33,47,2,1,0,0,0,1
1996-05-01,1118,179,1069,135,335,34,50,5,1,0,0,0,1
1996-04-27,1082,168,1103,127,336,37,64,6,3,0,0,0,1
1996-04-24,1122,194,1052,133,344,39,40,0,2,0,0,0,1
1996-04-20,1102,179,1041,122,369,35,65,9,4,0,0,0,1
1996-04-17,1121,175,1058,140,347,25,56,2,2,0,0,0,1
1996-04-13,1077,163,1104,151,335,38,52,3,3,0,0,0,1
1996-04-10,1060,190,1072,140,385,29,45,4,1,0,0,0,1
1996-04-06,1116,164,1067,146,328,41,57,4,3,0,0,0,1
1996-04-03,1079,184,1071,148,337,42,59,3,3,0,0,0,1
1996-03-30,1138,173,1058,131,337,41,40,4,4,0,0,0,1
1996-03-27,1088,177,1112,126,323,41,47,8,4,0,0,0,1
1996-03-23,1122,187,1075,121,334,42,40,3,2,0,0,0,1
1996-03-20,1047,189,1104,146,353,33,49,4,1,0,0,0,1
1996-03-16,1093,165,1110,137,346,28,36,5,6,0,0,0,1
1996-03-13,1088,165,1099,123,337,45,59,6,4,0,0,0,1
1996-03-09,1092,189,1051,151,346,33,51,11,0,2,0,0,1
1996-03-06,1118,178,1049,153,333,36,52,5,2,0,0,0,1
1996-03-02,1098,189,1060,151,346,24,51,5,2,0,0,0,1
1996-02-28,1099,164,1101,135,335,34,49,7,2,0,0,0,1
1996-02-24,1100,185,1075,132,351,29,47,4,3,0,0,0,1
1996-02-21,1081,182,1077,129,360,40,52,2,3,0,0,0,1
1996-02-17,1069,176,1108,152,328,32,56,3,2,0,0,0,1
1996-02-14,1072,162,1093,146,364,27,57,3,2,0,0,0,1
1996-02-10,1138,165,1065,129,327,44,54,3,1,0,0,0,1
1996-02-07,1054,186,1135,127,329,45,42,5,3,0,0,0,1
1996-02-03,1108,157,1090,143,346,30,48,2,2,0,0,0,1
1996-01-31,1100,175,1073,162,324,37,48,5,2,0,0,0,1
1996-01-27,1130,179,1058,126,357,37,34,3,2,0,0,0,1
1996-01-24,1085,176,1069,136,356,46,52,4,2,0,0,0,1
1996-01-20,1078,176,1048,147,373,48,52,3,1,0,0,0,1
1996-01-17,1100,179,1065,138,355,42,42,2,2,1,0,0,1
1996-01-13,1130,196,1032,150,322,33,54,3,6,0,0,0,1
1996-01-10,1083,190,1061,122,367,41,54,3,5,0,0,0,1
1996-01-06,1101,179,1037,139,380,38,44,4,4,0,0,0,1
1996-01-03,1120,187,1049,136,322,46,60,4,2,0,0,0,1
1995-12-30,1138,165,1070,133,326,32,58,3,0,1,0,0,1
1995-12-27,1092,192,1041,162,345,40,47,6,1,0,0,0,1
1995-12-23,1126,153,1074,151,330,35,47,5,4,1,0,0,1
1995-12-20,1139,181,994,136,370,35,61,8,2,0,0,0,1
1995-12-16,1126,172,1079,149,314,43,38,3,2,0,0,0,1
1995-12-13,1138,172,1027,152,360,21,51,3,2,0,0,0,1
1995-12-09,1100,173,1088,123,344,48,48,0,2,0,0,0,1
1995-12-06,1110,168,1074,144,337,42,42,6,3,0,0,0,1
1995-12-02,1119,181,1048,137,349,42,48,2,0,0,0,0,1
1995-11-29,1060,184,1087,161,333,38,56,3,4,0,0,0,1
1995-11-25,1108,190,1031,143,377,31,43,0,3,0,0,0,1
1995-11-22,1146,167,1008,156,370,33,41,3,2,0,0,0,1
1995-11-18,1057,178,1109,153,345,27,52,2,3,0,0,0,1
1995-11-15,1081,159,1056,147,369,55,49,7,3,0,0,0,1
1995-11-11,1115,168,1055,134,366,30,53,2,3,0,0,0,1
1995-11-08,1077,170,1083,163,353,32,38,6,3,1,0,0,1
1995-11-04,1088,189,1041,157,371,29,43,5,3,0,0,0,1
1995-11-01,1130,183,1035,121,366,34,54,1,2,0,0,0,1
1995-10-28,1128,167,1033,141,340,40,69,5,3,0,0,0,1
1995-10-25,1107,185,1025,158,370,28,49,2,2,0,0,0,1
1995-10-21,1060,165,1085,146,372,35,54,5,3,0,1,0,1
1995-10-18,1111,199,1066,140,326,33,46,4,1,0,0,0,1
1995-10-14,1072,180,1108,153,325,35,47,5,1,0,0,0,1
1995-10-11,1096,182,1077,138,340,46,43,1,3,0,0,0,1
1995-10-07,1129,174,1046,112,362,42,48,3,9,1,0,0,1
1995-10-04,1074,174,1112,158,334,29,39,4,2,0,0,0,1
1995-09-30,1101,192,1058,126,368,30,46,2,3,0,0,0,1
1995-09-27,1099,195,1065,127,345,46,43,2,4,0,0,0,1
1995-09-23,1097,184,1048,134,369,39,48,4,3,0,0,0,1
1995-09-20,1097,190,1060,135,356,36,42,6,4,0,0,0,1
1995-09-16,1127,162,1021,130,388,42,47,5,4,0,0,0,1
1995-09-13,1124,181,1032,111,388,40,46,1,3,0,0,0,1
1995-09-09,1101,172,1069,127,365,35,51,4,2,0,0,0,1
1995-09-06,1125,162,1085,150,314,33,52,3,2,0,0,0,1
1995-09-02,1059,178,1099,146,350,37,49,3,5,0,0,0,1
1995-08-30,1118,168,1071,143,331,40,46,5,4,0,0,0,1
1995-08-26,1088,203,1047,134,363,42,43,3,3,0,0,0,1
1995-08-23,1082,163,1113,139,344,33,45,3,4,0,0,0,1
1995-08-19,1068,167,1115,143,349,36,44,1,3,0,0,0,1
1995-08-16,1088,174,1032,147,380,41,56,5,3,0,0,0,1
1995-08-12,1135,173,1056,124,340,40,51,6,1,0,0,0,1
1995-08-09,1099,175,1070,130,340,40,64,3,5,0,0,0,1
1995-08-05,1146,169,1025,151,339,35,51,4,5,0,1,0,1
1995-08-02,1075,184,1086,147,345,31,50,4,4,0,0,0,1
1995-07-29,1077,177,1050,139,381,36,62,2,2,0,0,0,1
1995-07-26,1120,178,1045,136,363,31,49,1,3,0,0,0,1
1995-07-22,1123,167,1082,133,334,29,48,6,4,0,0,0,1
1995-07-19,1070,185,1132,141,321,32,35,5,5,0,0,0,1
1995-07-15,1124,177,1048,141,347,35,43,3,7,1,0,0,1
1995-07-12,1134,164,1070,128,346,34,44,3,3,0,0,0,1
1995-07-08,1119,170,1040,138,351,46,55,5,2,0,0,0,1
1995-07-05,1113,185,1065,122,359,34,44,1,2,0,1,0,1
1995-07-01,1065,173,1111,131,359,41,43,1,2,0,0,0,1
1995-06-28,1145,166,1035,164,338,23,45,2,8,0,0,0,1
1995-06-24,1089,173,1088,143,341,31,52,6,3,0,0,0,1
1995-06-21,1105,188,1053,154,333,32,50,6,5,0,0,0,1
1995-06-17,1081,196,1097,140,331,36,40,5,0,0,0,0,1
1995-06-14,1082,174,1116,149,318,33,47,5,2,0,0,0,1
1995-06-10,1115,171,1080,132,348,31,37,7,5,0,0,0,1
1995-06-07,1130,176,1076,122,329,36,46,5,6,0,0,0,1
1995-06-03,1088,179,1058,147,371,37,42,4,0,0,0,0,1
1995-05-31,1106,190,1076,152,312,34,52,2,1,0,1,0,1
1995-05-27,1090,174,1059,148,356,48,43,4,4,0,0,0,1
1995-05-24,1130,170,1054,139,342,33,53,4,1,0,0,0,1
1995-05-20,1130,171,1053,133,344,28,61,3,3,0,0,0,1
1995-05-17,1100,189,1030,141,365,40,54,4,3,0,0,0,1
1995-05-13,1104,179,1045,143,350,48,45,8,4,0,0,0,1
1995-05-10,1081,171,1091,145,343,45,46,2,2,0,0,0,1
1995-05-06,1078,165,1088,150,349,29,61,4,2,0,0,0,1
1995-05-03,1038,190,1132,152,334,36,39,1,4,0,0,0,1
1995-04-29,1107,195,1044,147,349,34,37,5,8,0,0,0,1
1995-04-26,1101,208,1034,136,353,33,51,4,5,1,0,0,1
1995-04-22,1059,182,1100,128,358,41,51,3,4,0,0,0,1
1995-04-19,1071,194,1073,154,365,33,33,3,0,0,0,0,1
1995-04-15,1145,169,1049,137,317,45,58,3,3,0,0,0,1
1995-04-12,1123,185,1042,140,354,33,49,0,0,0,0,0,1
1995-04-08,1095,182,1083,140,337,40,46,1,2,0,0,0,1
1995-04-05,1055,166,1064,153,379,40,60,5,4,0,0,0,1
1995-04-01,1135,193,1052,132,330,33,42,3,6,0,0,0,1
1995-03-29,1109,184,1036,153,367,37,37,2,1,0,0,0,1
1995-03-25,1127,201,1040,150,325,23,48,7,5,0,0,0,1
1995-03-22,1140,180,1050,116,352,28,57,2,1,0,0,0,1
1995-03-18,1083,185,1097,133,350,31,41,3,3,0,0,0,1
1995-03-15,1104,191,1032,133,375,37,50,2,2,0,0,0,1
1995-03-11,1094,180,1099,131,334,41,38,6,3,0,0,0,1
1995-03-08,1056,159,1106,144,372,40,42,3,3,0,1,0,1
1995-03-04,1088,165,1110,136,336,32,51,6,2,0,0,0,1
1995-03-01,1065,185,1088,133,367,37,49,2,0,0,0,0,1
1995-02-25,1048,170,1082,145,384,41,49,4,3,0,0,0,1
1995-02-22,1116,178,1018,150,369,33,57,3,2,0,0,0,1
1995-02-18,1125,194,1020,142,338,40,61,5,1,0,0,0,1
1995-02-15,1105,173,1052,135,367,45,44,4,1,0,0,0,1
1995-02-11,1125,198,1015,130,359,35,53,9,2,0,0,0,1
1995-02-08,1028,211,1099,143,349,36,53,4,3,0,0,0,1
1995-02-04,1097,192,1066,143,357,32,32,3,4,0,0,0,1
1995-02-01,1138,161,1061,154,330,35,41,3,3,0,0,0,1
1995-01-28,1099,189,1070,151,331,34,47,3,2,0,0,0,1
1995-01-25,1078,171,1056,148,364,37,64,3,5,0,0,0,1
1995-01-21,1165,167,1001,145,357,36,48,4,3,0,0,0,1
1995-01-18,1091,204,1070,128,349,26,56,1,1,0,0,0,1
1995-01-14,1128,188,1028,142,358,29,42,5,5,1,0,0,1
1995-01-11,1066,196,1065,144,365,32,55,2,1,0,0,0,1
1995-01-07,1079,175,1081,157,361,25,43,3,2,0,0,0,1
1995-01-04,1134,175,1082,128,320,41,38,5,2,1,0,0,1
1994-12-31,1106,180,1089,115,351,42,36,3,4,0,0,0,1
1994-12-28,1158,166,1033,142,333,26,63,2,3,0,0,0,1
1994-12-24,1091,177,1033,136,403,35,44,1,6,0,0,0,1
1994-12-21,1123,194,1056,127,353,26,40,5,2,0,0,0,1
1994-12-17,1084,171,1072,159,350,38,47,4,1,0,0,0,1
1994-12-14,1041,186,1082,150,374,40,48,3,2,0,0,0,1
1994-12-10,1120,212,1027,153,330,30,49,1,3,1,0,0,1
1994-12-07,1080,183,1105,136,336,37,38,8,3,0,0,0,1
1994-12-03,1128,166,1088,151,316,23,45,7,1,0,1,0,1
1994-11-30,1116,172,1059,124,364,32,49,6,4,0,0,0,1
1994-11-26,1132,173,1058,128,352,39,41,0,3,0,0,0,1
1994-11-23,1092,173,1072,168,340,37,38,4,2,0,0,0,1
1994-11-19,1097,163,1101,133,342,33,52,3,2,0,0,0,1
1994-11-16,1121,165,1057,130,345,37,58,7,5,1,0,0,1
1994-11-12,1121,167,1074,141,327,35,53,6,2,0,0,0,1
1994-11-09,1107,190,1048,135,348,42,51,3,2,0,0,0,1
1994-11-05,1111,171,1078,134,352,33,38,5,4,0,0,0,1
1994-11-02,1067,166,1088,130,370,47,50,6,2,0,0,0,1
1994-10-29,1114,168,1051,135,363,37,48,4,5,1,0,0,1
1994-10-26,1102,163,1047,153,369,34,49,5,4,0,0,0,1
1994-10-22,1104,172,1068,139,366,28,39,5,5,0,0,0,1
1994-10-19,1061,181,1103,150,344,26,56,3,2,0,0,0,1
1994-10-15,1078,175,1091,143,335,34,64,3,3,0,0,0,1
1994-10-12,1090,167,1080,150,354,31,48,4,2,0,0,0,1
1994-10-08,1127,183,1011,146,372,40,42,1,4,0,0,0,1
1994-10-05,1111,173,995,119,434,35,50,2,7,0,0,0,1
1994-10-01,1051,187,1060,130,363,53,73,4,5,0,0,0,1
1994-09-28,1087,178,1046,146,364,38,58,5,4,0,0,0,1
1994-09-24,1147,161,1023,137,355,41,56,2,4,0,0,0,1
1994-09-21,1087,189,1069,123,372,30,52,2,2,0,0,0,1
1994-09-17,1098,170,1097,151,323,38,41,5,3,0,0,0,1
1994-09-14,1101,155,1028,162,377,35,60,4,4,0,0,0,1
1994-09-10,1072,169,1093,134,357,38,57,3,3,0,0,0,1
1994-09-07,1082,184,1075,153,347,33,43,2,6,1,0,0,1
1994-09-03,1080,194,1115,141,310,31,50,4,1,0,0,0,1
1994-08-31,1088,179,1090,134,342,36,51,3,3,0,0,0,1
1994-08-27,1126,181,1064,131,328,42,43,7,4,0,0,0,1
1994-08-24,1048,192,1099,146,342,44,49,4,0,1,1,0,1
1994-08-20,1075,198,1084,132,358,25,47,3,4,0,0,0,1
1994-08-17,1098,188,1032,140,378,33,52,2,2,0,1,0,1
1994-08-13,1149,188,1003,136,354,32,59,3,2,0,0,0,1
1994-08-10,1091,178,1063,148,347,27,65,4,2,0,1,0,1
1994-08-06,1122,180,1062,136,339,35,48,2,2,0,0,0,1
1994-08-03,1090,198,1047,134,356,33,63,3,1,1,0,0,1
1994-07-30,1120,188,1033,124,355,45,53,5,3,0,0,0,1
1994-07-27,1096,187,1049,135,358,25,67,3,6,0,0,0,1
1994-07-23,1122,186,1045,141,350,32,43,5,2,0,0,0,1
1994-07-20,1110,179,1038,147,360,37,49,4,2,0,0,0,1
1994-07-16,1135,173,1038,140,349,33,51,4,3,0,0,0,1
1994-07-13,1121,174,1055,139,345,40,49,1,2,0,0,0,1
1994-07-09,1147,171,1030,138,338,43,56,2,1,0,0,0,1
1994-07-06,1146,181,1012,120,371,37,54,3,2,0,0,0,1
1994-07-02,1091,180,1082,137,352,35,47,0,2,0,0,0,1
1994-06-29,1122,154,1107,124,337,30,45,4,3,0,0,0,1
1994-06-25,1110,197,1041,145,345,44,38,4,2,0,0,0,1
1994-06-22,1074,171,1081,150,350,32,61,6,1,0,0,0,1
1994-06-18,1100,177,1070,143,343,35,50,5,3,0,0,0,1
1994-06-15,1067,183,1082,138,361,40,48,5,2,0,0,0,1
1994-06-11,1064,177,1056,141,387,44,51,1,5,0,0,0,1
1994-06-08,1097,164,1088,134,348,35,49,6,4,1,0,0,1
1994-06-04,1129,142,1037,136,389,33,52,5,3,0,0,0,1
1994-06-01,1130,172,1063,148,314,34,58,5,2,0,0,0,1
1994-05-28,1102,169,1061,141,354,39,53,4,3,0,0,0,1
1994-05-25,1053,160,1114,144,373,33,43,2,4,0,0,0,1
1994-05-21,1110,178,1065,137,342,38,50,3,2,0,1,0,1
1994-05-18,1142,155,1037,157,348,27,49,7,4,0,0,0,1
1994-05-14,1070,162,1106,134,370,35,44,3,2,0,0,0,1
1994-05-11,1114,165,1065,155,342,40,42,1,2,0,0,0,1
1994-05-07,1087,179,1073,137,354,42,50,2,1,1,0,0,1
1994-05-04,1141,184,1055,129,320,36,52,7,2,0,0,0,1
1994-04-30,1085,185,1070,152,345,35,46,5,3,0,0,0,1
1994-04-27,1080,185,1072,139,358,45,42,1,4,0,0,0,1
1994-04-23,1167,167,1018,128,361,39,41,2,3,0,0,0,1
1994-04-20,1129,186,1091,134,306,33,41,3,3,0,0,0,1
1994-04-16,1122,165,1057,139,349,46,44,1,2,0,1,0,1
1994-04-13,1084,169,1066,152,357,26,59,8,5,0,0,0,1
1994-04-09,1116,173,1068,124,350,30,60,3,2,0,0,0,1
1994-04-06,1095,170,1124,138,308,32,52,3,4,0,0,0,1
1994-04-02,1085,177,1074,129,377,29,45,8,2,0,0,0,1
1994-03-30,1088,174,1087,167,313,43,48,3,3,0,0,0,1
1994-03-26,1106,183,1070,145,330,44,43,4,1,0,0,0,1
1994-03-23,1094,169,1075,144,377,27,35,3,2,0,0,0,1
1994-03-19,1124,175,1081,138,328,29,48,1,2,0,0,0,1
1994-03-16,1102,177,1087,135,342,28,49,4,2,0,0,0,1
1994-03-12,1067,182,1048,149,385,32,52,3,8,0,0,0,1
1994-03-09,1065,187,1098,131,364,39,35,4,3,0,0,0,1
1994-03-05,1069,154,1102,140,375,35,43,5,3,0,0,0,1
1994-03-02,1100,193,1036,138,372,41,43,2,1,0,0,0,1
1994-02-26,1100,169,1089,129,352,44,38,3,2,0,0,0,1
1994-02-23,1069,160,1109,147,339,46,52,4,0,0,0,0,1
1994-02-19,1084,162,1092,151,336,44,50,4,2,1,0,0,1
1994-02-16,1115,161,1056,140,375,35,41,1,2,0,0,0,1
1994-02-12,1131,213,1036,130,319,25,57,7,7,1,0,0,1
1994-02-09,1126,161,1073,155,320,34,48,6,2,0,1,0,1
1994-02-05,1092,168,1071,172,331,32,58,1,1,0,0,0,1
1994-02-02,1139,158,1064,136,339,44,35,7,4,0,0,0,1
1994-01-29,1092,169,1079,162,347,33,42,0,2,0,0,0,1
1994-01-26,1139,170,1037,136,350,33,57,3,1,0,0,0,1
1994-01-22,1113,198,1026,136,368,37,43,3,1,1,0,0,1
1994-01-19,1122,186,1033,149,341,29,55,9,2,0,0,0,1
1994-01-15,1038,186,1140,156,320,37,44,0,4,1,0,0,1
1994-01-12,1100,183,1080,151,322,33,51,5,1,0,0,0,1
1994-01-08,1073,191,1064,143,355,46,46,4,3,1,0,0,1
1994-01-05,1109,174,1049,141,353,44,48,5,3,0,0,0,1
1994-01-01,1101,183,1064,154,339,32,53,0,0,0,0,0,1
1993-12-29,1101,179,1056,136,360,43,46,3,2,0,0,0,1
1993-12-25,1059,173,1097,150,355,35,45,8,4,0,0,0,1
1993-12-22,1139,195,1015,145,332,37,55,3,5,0,0,0,1
1993-12-18,1082,185,1072,138,343,35,66,1,4,0,0,0,1
1993-12-15,1101,175,1074,119,367,34,44,9,2,1,0,0,1
1993-12-11,1068,180,1045,170,356,35,66,2,4,0,0,0,1
1993-12-08,1113,154,1084,162,318,33,57,4,1,0,0,0,1
1993-12-04,1092,180,1059,152,340,35,63,3,2,0,0,0,1
1993-12-01,1101,182,1065,142,349,41,42,3,1,0,0,0,1
1993-11-27,1115,190,1063,125,337,40,52,2,2,0,0,0,1
1993-11-24,1048,190,1121,141,345,36,44,1,0,0,0,0,1
1993-11-20,1119,192,1032,111,372,42,49,0,8,0,1,0,1
1993-11-17,1057,176,1087,141,374,42,39,7,3,0,0,0,1
1993-11-13,1156,196,1008,130,340,38,44,9,5,0,0,0,1
1993-11-10,1100,181,1063,136,342,37,54,4,9,0,0,0,1
1993-11-06,1065,143,1114,148,370,39,44,2,1,0,0,0,1
1993-11-03,1114,193,1031,137,371,35,39,3,3,0,0,0,1
1993-10-30,1076,175,1093,142,345,42,45,6,2,0,0,0,1
1993-10-27,1101,177,1060,137,356,25,64,5,1,0,0,0,1
1993-10-23,1132,181,1045,129,360,31,42,3,3,0,0,0,1
1993-10-20,1107,181,1058,153,344,36,42,1,4,0,0,0,1
1993-10-16,1093,162,1072,138,346,42,64,6,3,0,0,0,1
1993-10-13,1092,183,1047,142,373,38,45,2,4,0,0,0,1
1993-10-09,1109,175,1031,135,377,43,51,2,3,0,0,0,1
1993-10-06,1085,170,1057,149,378,26,53,6,2,0,0,0,1
1993-10-02,1093,176,1083,133,347,33,57,3,1,0,0,0,1
1993-09-29,1030,198,1101,142,362,41,41,8,3,0,0,0,1
1993-09-25,1077,189,1052,135,379,35,52,6,1,0,0,0,1
1993-09-22,1116,162,1118,135,311,39,40,2,2,1,0,0,1
1993-09-18,1125,187,1030,149,338,53,39,1,4,0,0,0,1
1993-09-15,1044,169,1131,151,345,30,50,3,3,0,0,0,1
1993-09-11,1112,162,1129,139,310,28,42,2,2,0,0,0,1
1993-09-08,1125,173,1010,136,368,45,63,5,1,0,0,0,1
1993-09-04,1084,171,1087,147,359,31,39,5,3,0,0,0,1
1993-09-01,1140,189,1026,127,359,36,40,5,4,0,0,0,1
1993-08-28,1120,189,1027,138,349,37,54,8,3,1,0,0,1
1993-08-25,1070,173,1128,140,324,37,44,7,2,0,1,0,1
1993-08-21,1132,201,1051,140,310,33,50,6,3,0,0,0,1
1993-08-18,1078,169,1086,137,377,28,47,1,3,0,0,0,1
1993-08-14,1120,179,1062,118,368,38,36,5,0,0,0,0,1
1993-08-11,1134,176,1012,148,348,38,64,3,3,0,0,0,1
1993-08-07,1105,181,1055,99,402,32,49,2,1,0,0,0,1
1993-08-04,1102,181,1088,125,341,39,46,3,1,0,0,0,1
1993-07-31,1104,178,1035,146,381,38,37,3,4,0,0,0,1
1993-07-28,1123,173,1044,142,358,42,42,1,1,0,0,0,1
1993-07-24,1090,161,1061,145,356,42,61,4,6,0,0,0,1
1993-07-21,1113,189,1055,134,370,34,27,3,1,0,0,0,1
1993-07-17,1143,187,1059,123,332,29,47,2,4,0,0,0,1
1993-07-14,1049,170,1065,154,382,41,57,3,5,0,0,0,1
1993-07-10,1132,175,1068,121,326,46,50,6,2,0,0,0,1
1993-07-07,1132,155,1076,144,340,32,42,2,3,0,0,0,1
1993-07-03,1080,182,1036,167,366,37,50,6,2,0,0,0,1
1993-06-30,1097,199,1033,127,369,47,45,4,4,0,1,0,1
1993-06-26,1140,160,1053,138,345,47,38,2,3,0,0,0,1
