DrawNumber,DrawDate,DrawTimes,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,N31,N32,N33,N34,N35,N36,N37,N38,N39,N40,N41,N42,N43,N44,N45,N46,N47,N48,N49
134,1993-05-08,35,5,3,7,3,4,2,2,5,4,0,6,4,2,5,4,2,10,4,2,2,4,6,2,5,4,5,4,2,7,4,5,2,3,5,8,6,7,3,11,3,2,5,8,4,6,4,5,6,4
135,1993-05-12,19,2,3,5,0,2,1,0,2,4,0,4,3,0,2,4,1,6,3,1,0,4,4,0,3,2,3,1,1,4,1,3,1,2,4,3,3,4,1,8,2,1,3,4,1,4,2,2,4,2
136,1993-05-15,9,1,1,3,0,0,0,0,1,0,0,3,2,0,1,0,0,1,1,0,0,3,2,0,2,1,2,1,1,2,1,1,1,2,2,0,1,4,2,4,1,0,2,1,0,3,0,2,3,2
137,1993-05-19,17,1,2,4,0,2,0,0,1,3,0,5,2,0,1,3,1,5,4,2,0,4,4,0,3,2,3,1,2,4,1,1,1,2,4,3,2,5,2,6,1,1,3,4,0,3,1,3,4,2
138,1993-05-22,28,4,3,7,2,3,2,1,3,4,0,5,3,1,3,4,2,7,4,2,1,5,4,2,5,4,3,1,2,5,1,5,1,2,5,7,4,7,3,9,2,2,6,5,3,4,2,4,6,4
139,1993-05-26,11,2,1,3,2,0,0,0,1,0,0,3,2,0,1,0,1,1,2,1,0,3,2,0,3,2,2,1,2,2,1,1,1,2,1,1,1,6,1,4,1,0,2,1,1,2,0,3,3,3
140,1993-05-29,27,3,3,6,2,3,1,0,3,4,0,5,3,1,2,4,2,7,4,3,2,4,4,2,7,4,3,1,2,5,1,4,1,3,5,5,4,7,3,9,2,2,5,5,2,4,2,6,4,4
141,1993-06-02,21,2,2,5,2,3,0,0,1,4,0,5,2,0,1,3,2,5,4,3,1,4,4,0,5,3,3,1,2,4,1,2,1,3,4,3,3,7,2,6,2,1,3,5,1,3,2,5,4,3
142,1993-06-05,8,1,0,2,2,1,0,0,0,1,0,1,0,0,0,0,2,0,2,2,1,1,0,0,3,3,2,0,1,0,0,2,1,1,1,1,2,4,1,3,2,0,1,3,1,0,1,3,0,2
143,1993-06-09,10,1,0,2,2,1,0,0,2,1,0,1,1,0,0,0,2,0,2,2,1,1,1,0,3,3,3,0,1,0,0,2,1,2,1,1,2,5,1,3,3,0,2,4,1,0,1,3,1,3
144,1993-06-12,59,8,5,11,7,8,3,4,6,9,2,9,6,2,7,5,5,11,6,5,4,7,9,7,12,13,8,7,5,9,5,8,4,7,7,11,11,12,5,13,9,3,8,12,7,7,6,10,9,6
145,1993-06-16,8,1,1,1,2,1,0,1,1,2,2,0,0,0,0,0,3,0,1,2,1,0,0,0,2,2,2,1,1,0,0,3,0,2,0,2,1,2,0,1,4,0,0,4,2,0,1,3,0,2
146,1993-06-19,20,2,2,4,3,1,0,1,2,2,2,3,2,0,1,2,3,1,2,2,1,3,2,0,4,3,4,2,2,3,1,4,2,4,2,3,2,7,2,5,5,2,3,5,3,3,1,5,3,5
147,1993-06-23,14,2,1,2,3,1,0,2,2,2,2,1,1,0,0,1,3,0,2,3,1,1,2,0,3,3,3,1,1,0,0,4,3,2,1,2,2,5,1,3,4,1,2,4,3,0,1,4,1,4
148,1993-06-26,13,2,1,2,3,1,0,2,1,2,3,1,0,0,0,1,3,0,1,3,2,1,1,0,3,3,3,1,2,0,0,4,2,2,2,2,1,4,1,2,4,1,1,4,4,0,1,4,0,3
149,1993-06-30,9,1,1,1,2,1,0,2,2,3,3,0,0,0,0,1,2,0,0,2,2,0,1,0,1,2,3,1,1,0,0,3,2,1,2,1,1,0,0,2,4,1,0,3,3,0,1,2,0,2
150,1993-07-03,10,1,1,1,2,1,0,2,2,3,3,0,0,0,0,1,2,0,0,2,2,0,2,0,2,2,3,1,2,0,0,3,2,2,2,1,1,0,0,2,4,1,0,4,3,0,1,3,0,2
151,1993-07-07,37,4,4,6,4,3,1,2,5,7,3,5,3,2,2,5,4,8,4,4,2,4,6,2,7,5,6,2,4,5,1,8,3,5,7,6,6,7,3,11,6,3,4,9,5,4,3,7,5,6
152,1993-07-10,8,1,1,0,3,0,0,2,1,2,3,0,0,1,0,2,1,1,0,2,1,0,2,0,1,1,1,2,2,0,0,3,2,1,3,1,1,0,1,1,1,1,0,2,3,0,0,2,1,1
153,1993-07-14,12,1,1,0,3,1,0,2,2,3,3,0,0,1,0,2,2,1,0,2,1,0,2,0,2,1,3,2,2,0,0,4,2,3,3,1,2,0,2,3,5,1,0,5,3,0,2,2,1,2
154,1993-07-17,37,4,4,6,5,3,2,2,4,6,3,5,3,1,1,6,4,7,4,5,2,4,7,0,8,4,6,4,4,5,1,8,3,6,7,4,6,7,4,11,7,2,3,10,6,3,4,7,5,5
155,1993-07-21,23,2,1,3,6,1,1,2,4,3,3,1,1,1,1,2,3,1,2,4,2,1,5,0,6,4,4,3,3,2,0,6,3,4,4,2,4,5,3,5,5,1,2,6,5,2,2,6,2,5
156,1993-07-24,24,2,1,3,6,1,1,2,4,3,3,1,1,1,2,2,4,1,2,4,3,1,5,0,6,4,4,3,3,3,0,6,4,4,4,2,4,5,4,5,5,1,2,6,5,2,2,6,2,5
157,1993-07-28,16,1,1,1,4,2,1,3,3,3,3,0,0,1,1,3,3,2,0,3,2,0,3,0,2,1,3,3,2,2,0,5,3,3,3,1,3,0,3,3,5,1,0,5,4,1,2,2,1,4
158,1993-07-31,43,5,4,7,6,4,2,3,7,7,3,5,4,1,3,7,5,9,4,6,3,4,7,2,9,5,6,4,4,8,1,9,4,6,7,5,7,7,5,11,7,3,4,10,6,5,4,7,5,7
159,1993-08-04,10,1,0,1,3,1,1,1,4,1,0,0,1,1,1,2,1,3,0,3,1,0,2,1,3,2,0,2,1,3,0,2,1,2,2,0,3,0,3,2,1,0,0,2,1,1,1,2,1,2
160,1993-08-07,24,3,1,2,6,2,1,3,5,3,3,1,2,1,1,3,4,4,1,6,3,0,3,1,6,4,3,3,3,3,0,7,4,4,3,3,4,3,4,3,5,1,2,6,5,1,2,6,1,5
161,1993-08-11,15,2,0,1,4,1,1,2,4,1,1,0,2,2,1,3,1,4,0,4,2,0,3,1,3,2,1,3,2,3,0,4,4,2,3,1,3,0,3,2,1,2,1,3,3,1,2,3,1,3
162,1993-08-14,8,1,0,1,1,1,2,1,3,0,0,0,2,1,1,1,1,3,0,2,2,0,2,1,1,1,0,2,0,3,0,3,2,0,0,1,2,0,1,0,0,1,1,1,1,2,2,2,0,2
163,1993-08-18,28,3,1,3,6,3,2,4,6,3,3,2,2,2,1,3,4,4,1,6,5,2,4,1,6,5,3,4,3,3,0,8,4,4,4,3,4,4,4,4,5,2,2,7,5,2,4,7,1,5
164,1993-08-21,33,4,1,3,6,3,2,4,7,3,3,3,3,2,2,3,4,4,2,6,5,3,6,2,7,5,5,4,3,5,2,8,5,4,4,3,5,6,4,6,5,2,3,7,5,3,4,8,3,7
165,1993-08-25,11,2,0,1,1,3,2,2,4,0,0,1,2,1,1,1,1,3,0,2,3,1,2,2,1,2,0,2,0,4,1,3,2,0,0,1,3,0,1,0,0,2,1,2,2,2,2,2,1,3
166,1993-08-28,27,4,2,3,5,4,2,4,7,3,3,1,2,2,1,3,3,4,0,5,5,1,4,2,6,4,4,4,2,4,1,7,4,4,3,2,5,2,3,3,5,3,1,7,5,2,4,6,2,5
167,1993-09-01,7,1,1,1,0,2,1,2,3,0,0,1,1,1,0,0,0,2,0,0,2,1,2,1,1,1,1,1,0,1,1,2,1,0,0,1,2,1,0,0,0,2,1,2,1,1,2,1,1,2
168,1993-09-04,7,1,1,1,0,3,1,2,4,0,0,1,0,2,0,0,0,1,0,0,2,1,2,1,1,1,1,1,0,1,1,1,0,0,0,0,3,2,0,0,0,2,0,2,1,1,2,2,1,2
169,1993-09-08,16,2,1,2,1,4,2,3,7,0,0,1,2,2,2,1,2,5,0,2,4,1,3,2,3,2,2,2,0,4,1,3,2,2,0,1,5,2,2,1,1,2,1,2,2,2,3,3,1,4
170,1993-09-11,33,4,2,3,6,5,2,5,9,3,3,1,2,4,2,3,5,7,2,6,6,1,5,2,6,5,5,4,3,4,2,8,4,5,4,3,7,4,3,3,5,3,1,8,6,2,4,7,3,7
171,1993-09-15,14,2,1,1,0,4,1,3,7,0,0,2,2,3,1,2,1,6,1,2,3,1,2,2,2,2,2,1,0,2,2,2,2,1,2,1,4,2,0,0,0,3,1,2,1,1,2,3,2,3
172,1993-09-18,23,2,1,2,3,4,2,3,9,2,0,2,2,4,2,3,2,7,2,3,4,1,4,3,4,3,2,3,1,5,2,4,3,3,4,1,6,2,3,2,1,3,1,4,2,2,3,5,4,4
173,1993-09-22,18,2,1,2,2,4,1,4,8,1,0,2,3,3,2,2,2,7,2,2,4,1,2,3,2,2,2,1,0,4,2,3,3,1,2,1,4,2,1,0,0,3,1,2,2,2,3,4,3,4
174,1993-09-25,18,2,1,1,1,4,1,4,7,1,0,2,4,3,3,2,2,7,2,2,4,1,2,3,2,2,2,1,0,4,2,2,3,1,2,1,4,2,2,0,0,4,1,2,2,2,3,5,3,3
175,1993-09-29,22,2,1,2,2,4,2,4,9,1,0,2,4,3,3,2,3,7,2,2,4,1,3,3,4,2,2,2,0,5,2,3,3,2,2,1,5,2,3,1,2,5,1,2,3,4,4,5,3,4
176,1993-10-02,23,2,1,2,2,4,2,4,9,1,0,2,4,3,3,2,3,7,2,3,4,1,3,3,4,2,2,2,0,5,2,4,3,2,2,1,6,2,3,2,3,5,1,2,3,5,4,5,3,4
177,1993-10-06,14,1,1,1,1,4,0,3,6,1,0,2,2,3,2,1,2,4,2,1,2,2,1,2,2,1,2,0,0,2,2,1,1,1,2,0,5,2,1,2,3,4,0,1,2,3,1,3,3,2
178,1993-10-09,18,1,1,1,1,4,1,3,6,1,0,2,3,4,2,1,2,5,2,1,3,2,2,2,3,1,3,1,0,2,3,4,2,1,2,1,5,2,2,2,3,5,2,2,2,4,3,4,3,2
179,1993-10-13,10,0,0,0,2,1,0,1,2,1,0,1,2,2,2,1,2,4,2,1,1,1,0,1,2,0,2,0,0,1,2,2,1,2,2,0,2,0,3,3,3,4,1,0,1,3,1,2,2,0
180,1993-10-16,9,0,0,0,2,1,0,1,3,1,0,2,2,1,1,1,1,2,1,1,0,1,0,1,2,0,1,0,0,1,2,2,1,1,1,0,2,0,3,4,4,4,2,0,1,3,1,2,1,0
181,1993-10-20,33,2,1,2,5,5,2,4,12,2,2,3,5,5,3,3,3,9,2,4,5,3,4,4,6,3,4,3,2,5,4,6,3,4,5,1,8,2,6,6,5,6,3,4,4,5,4,7,4,4
182,1993-10-23,20,1,1,1,3,4,2,3,9,1,1,3,3,3,2,1,2,5,3,2,3,3,2,3,3,1,3,0,0,3,4,3,1,2,2,0,5,2,3,4,4,5,2,1,2,4,2,4,3,2
183,1993-10-27,19,2,1,1,3,3,1,2,9,1,1,2,3,3,2,1,2,6,3,2,1,2,1,3,3,1,3,0,0,3,4,2,1,2,2,0,5,2,3,5,4,5,3,2,2,3,1,4,3,2
184,1993-10-30,34,3,2,2,5,5,3,4,14,1,1,3,5,5,3,3,3,10,3,5,4,3,4,4,6,2,4,3,2,6,4,6,3,4,3,2,8,2,6,6,5,6,4,6,3,5,4,7,4,4
185,1993-11-03,17,1,1,0,3,2,1,1,8,1,1,2,3,3,2,1,2,5,3,2,1,2,0,3,2,0,4,0,1,2,3,2,1,2,2,2,3,2,3,5,4,4,3,2,2,3,1,4,3,0
186,1993-11-06,17,2,1,0,3,2,2,1,7,1,1,2,3,2,2,1,2,5,3,2,2,2,0,3,2,0,4,0,1,2,3,2,1,3,2,3,2,1,3,5,4,4,3,2,2,3,1,3,3,0
187,1993-11-10,10,2,1,0,2,2,2,0,5,0,2,1,1,2,0,0,0,2,2,1,1,2,0,2,1,0,3,0,2,1,2,1,0,2,0,4,1,1,2,4,2,1,3,2,1,0,0,2,1,0
188,1993-11-13,22,2,3,2,4,3,2,2,10,1,2,2,3,4,2,1,2,6,4,2,2,2,1,3,3,0,5,0,2,2,3,2,1,3,2,4,4,3,3,5,4,5,3,2,3,3,1,5,4,1
189,1993-11-17,24,3,3,2,4,4,2,2,10,1,2,2,3,4,2,1,2,6,4,2,2,2,1,4,4,2,5,0,2,2,3,2,1,3,2,5,5,3,3,5,4,6,4,3,4,3,1,5,4,1
190,1993-11-20,23,3,3,1,4,3,2,2,9,1,2,3,3,4,2,1,2,6,4,2,2,2,2,4,3,1,4,0,2,2,3,2,1,3,3,5,5,2,3,5,5,5,4,2,3,3,1,5,4,1
191,1993-11-24,16,3,4,1,3,2,3,0,6,0,2,2,1,2,0,0,2,2,2,2,1,2,1,3,3,1,3,0,2,1,3,2,0,2,1,5,3,1,3,5,5,3,4,3,2,2,0,2,2,0
192,1993-11-27,31,4,6,2,4,5,4,3,11,1,2,4,3,5,2,1,3,6,4,2,4,3,3,5,4,3,5,2,3,3,5,3,2,3,3,5,6,3,5,5,5,7,4,5,4,4,3,6,5,2
193,1993-12-01,22,3,5,1,4,2,3,1,7,1,2,3,3,3,1,2,2,3,3,2,1,3,1,4,3,2,3,1,3,2,3,2,2,2,2,5,3,1,5,5,5,6,5,3,3,3,1,4,4,0
194,1993-12-04,18,3,5,2,3,2,3,0,5,0,2,2,1,3,0,1,1,2,2,2,1,4,1,3,3,2,3,1,3,1,3,2,1,3,1,5,3,1,4,5,4,4,5,3,2,2,0,2,3,0
195,1993-12-08,17,3,5,3,3,1,3,0,5,0,2,2,1,2,0,2,1,2,2,1,1,3,1,3,3,3,3,1,3,1,3,2,1,3,1,5,2,1,4,3,2,4,5,4,2,1,0,2,3,0
196,1993-12-11,11,2,4,3,1,1,2,0,0,0,1,1,0,2,0,2,2,0,1,0,1,2,1,2,3,3,2,1,2,0,1,1,1,2,2,4,2,1,2,0,2,4,2,2,2,1,0,1,3,0
197,1993-12-15,14,3,5,3,1,2,2,0,2,0,1,2,0,2,0,2,3,2,1,0,1,2,1,2,3,3,3,1,3,0,2,1,1,2,2,5,2,1,2,1,2,4,4,4,2,1,0,1,3,0
198,1993-12-18,24,4,5,3,3,3,3,0,6,0,2,3,2,3,2,2,4,3,2,2,1,4,2,3,5,3,4,1,3,1,4,3,1,3,3,5,4,1,5,5,7,7,6,5,2,4,0,3,3,0
199,1993-12-22,12,2,5,3,1,1,1,0,0,0,1,2,0,2,1,2,3,1,2,0,0,2,2,2,3,3,1,1,3,0,3,1,1,1,3,2,2,0,2,0,3,5,3,3,1,1,0,1,2,0
200,1993-12-25,27,4,6,3,4,3,3,2,6,0,2,3,3,3,2,2,4,4,3,2,1,4,2,4,5,4,4,1,4,1,5,3,1,3,3,6,4,2,5,6,8,8,6,5,3,4,1,3,3,0
201,1993-12-29,29,5,6,3,4,3,3,2,6,2,3,3,3,3,2,2,4,4,4,2,1,4,2,5,5,4,4,1,4,2,5,3,1,4,3,6,4,2,6,6,8,8,7,5,3,4,1,4,4,0
202,1994-01-01,15,3,5,3,1,1,1,2,0,1,2,2,0,2,1,2,3,1,3,0,0,2,3,2,3,4,1,1,4,0,3,1,1,2,3,3,2,1,3,1,4,5,4,3,2,1,0,2,2,0
203,1994-01-05,30,5,6,3,5,3,3,3,6,1,3,3,3,3,2,2,4,4,4,2,1,4,3,4,5,5,4,1,5,1,6,3,1,4,3,7,4,2,6,6,8,9,7,5,4,4,2,4,3,0
204,1994-01-08,10,2,1,2,1,1,0,2,0,2,1,1,0,0,2,1,2,1,2,0,0,1,2,2,2,3,1,0,2,0,3,1,0,2,2,2,1,1,2,1,4,4,2,2,1,2,1,1,0,0
205,1994-01-12,10,2,2,1,1,1,0,2,0,2,1,2,0,0,2,1,2,1,2,0,0,0,2,3,1,4,2,0,2,0,3,2,0,1,2,2,1,1,2,1,4,3,2,2,1,1,1,1,0,0
206,1994-01-15,14,2,3,2,2,2,0,2,0,2,1,2,0,1,2,2,2,1,2,0,0,2,2,4,3,5,2,2,3,0,3,2,1,2,2,2,1,1,3,2,4,5,3,2,1,2,1,1,1,0
207,1994-01-19,6,1,2,0,2,1,0,1,0,2,2,1,0,0,1,0,0,0,1,0,0,0,1,3,2,2,1,1,1,0,1,1,0,2,0,1,0,0,2,1,1,1,1,0,2,2,1,1,0,0
208,1994-01-22,24,4,8,3,3,3,2,2,2,3,3,3,0,2,2,2,3,1,3,0,1,3,4,6,5,7,4,2,5,0,4,3,1,4,3,7,2,2,4,2,5,6,4,4,4,3,1,2,3,0
209,1994-01-26,42,5,8,3,6,5,3,4,10,4,4,5,3,5,4,3,5,7,6,3,2,5,5,8,7,8,6,2,5,2,7,6,2,6,6,7,7,3,7,7,9,10,7,5,5,6,2,6,5,2
210,1994-01-29,18,2,4,2,2,3,0,2,2,3,2,2,0,1,2,2,2,1,2,1,0,3,3,4,4,7,2,2,3,0,3,4,2,3,3,2,2,2,3,2,4,6,3,2,2,3,1,1,2,1
211,1994-02-02,29,5,8,3,4,4,3,2,5,3,3,3,0,2,2,2,3,2,4,2,1,3,4,6,5,8,4,2,6,2,4,4,3,4,4,7,4,3,4,3,5,7,5,5,4,4,2,2,4,1
212,1994-02-05,19,3,3,2,2,3,0,2,2,3,2,2,0,2,2,3,2,1,2,1,0,3,3,5,4,6,3,1,3,1,3,4,2,3,3,2,3,2,3,2,4,6,3,2,2,4,2,1,2,1
213,1994-02-09,32,6,8,3,4,4,3,3,6,3,4,3,2,3,2,4,3,2,4,2,1,4,4,8,5,9,5,3,6,2,4,4,3,4,4,7,4,3,5,3,5,7,5,6,4,4,2,3,4,1
214,1994-02-12,7,1,2,0,0,1,0,1,2,1,2,0,1,2,0,2,0,0,0,1,0,1,1,2,1,3,1,1,2,1,0,2,2,1,1,0,2,1,1,0,0,1,0,1,1,2,2,0,1,1
215,1994-02-16,8,1,2,0,0,1,0,1,3,1,2,0,1,2,0,2,0,0,0,2,0,1,1,2,1,3,1,1,3,1,0,2,3,1,2,0,2,1,1,0,0,1,0,1,2,2,2,0,1,1
216,1994-02-19,15,2,4,0,3,2,0,2,4,3,3,1,1,2,1,2,0,0,1,2,0,1,2,5,2,5,2,2,4,1,1,3,3,2,2,2,2,1,3,1,1,2,2,1,3,3,3,2,1,1
217,1994-02-23,13,1,5,0,2,2,0,1,5,2,2,1,1,2,2,2,0,0,0,2,0,1,1,5,2,5,2,2,3,1,0,4,3,1,2,2,2,1,2,1,1,1,1,1,2,3,2,1,1,1
218,1994-02-26,21,3,7,0,3,3,0,3,5,3,3,3,1,2,3,2,2,2,2,2,0,1,3,6,2,7,2,2,5,1,3,5,3,2,3,4,3,2,3,2,3,3,3,2,3,3,3,2,1,1
219,1994-03-02,11,1,4,0,1,1,0,2,6,2,2,1,1,2,2,2,1,1,0,3,0,1,1,2,0,4,1,1,3,1,0,4,3,0,2,2,3,1,1,0,0,1,1,1,1,1,2,1,1,1
220,1994-03-05,18,1,6,0,3,2,0,3,6,3,3,2,1,2,3,2,1,1,2,3,0,1,2,5,3,6,2,3,4,1,1,5,3,2,3,4,3,1,2,1,1,2,1,1,3,3,3,2,1,1
221,1994-03-09,15,1,6,0,2,2,0,2,6,2,3,1,2,3,2,2,1,1,1,3,0,1,1,3,3,4,1,3,3,1,0,4,3,2,3,3,3,1,1,2,0,2,1,1,3,2,2,1,1,1
222,1994-03-12,18,1,7,0,2,2,0,2,6,3,3,2,2,3,3,3,1,1,1,3,0,1,1,5,4,5,2,3,3,1,0,5,3,2,3,4,4,2,2,2,2,2,1,1,3,3,2,1,1,1
223,1994-03-16,5,0,3,0,0,0,0,1,1,2,1,2,2,1,1,1,1,2,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,1,1,2,3,1,0,1,1,1,0,0,1,0,0,0,0,0
224,1994-03-19,10,0,6,0,1,0,0,2,4,2,2,2,2,2,2,1,1,2,1,2,0,0,0,1,2,2,0,2,2,0,0,2,1,1,3,4,3,2,0,1,1,1,1,0,2,0,2,1,0,0
225,1994-03-23,14,1,6,0,2,0,0,3,5,2,2,3,3,3,2,3,1,2,1,2,0,0,0,2,2,3,1,3,3,2,0,2,2,2,4,4,4,2,1,1,1,1,1,1,2,1,3,1,0,0
226,1994-03-26,14,1,6,0,2,0,0,3,5,2,3,3,3,3,2,3,1,3,1,2,0,0,0,3,3,3,2,3,2,1,0,2,1,2,4,4,3,2,1,1,1,1,1,1,2,0,3,1,0,0
227,1994-03-30,36,3,11,2,4,3,2,5,7,6,5,5,3,4,4,5,4,4,3,3,0,3,3,8,7,10,4,5,6,2,5,6,4,6,7,6,6,4,5,3,6,7,4,4,4,4,5,2,2,1
228,1994-04-02,17,1,6,0,2,0,1,3,5,3,3,3,3,3,2,3,1,3,1,2,0,0,0,4,3,3,2,3,3,2,1,2,3,4,4,4,5,2,1,2,2,1,2,1,2,2,4,1,0,0
229,1994-04-06,34,3,9,2,5,3,2,5,7,6,5,6,4,3,4,4,3,4,3,3,0,1,4,8,6,9,4,4,5,2,4,6,4,6,7,6,7,4,3,4,6,5,4,3,4,4,5,2,1,1
230,1994-04-09,12,0,3,1,2,0,2,2,2,3,2,4,3,2,1,1,2,4,1,2,0,0,1,2,3,1,1,2,0,1,1,1,1,4,4,2,4,2,0,2,2,1,2,0,1,1,2,0,0,0
231,1994-04-13,45,5,13,4,6,5,5,5,7,6,6,7,4,6,5,6,5,5,4,4,2,3,5,9,8,11,4,5,7,2,5,6,5,9,9,9,8,4,5,4,7,8,7,4,5,5,5,3,3,1
232,1994-04-16,20,2,6,1,3,1,3,3,5,3,3,4,4,4,3,5,2,5,1,3,1,0,1,4,4,3,2,4,2,1,1,2,2,5,5,4,4,2,1,2,2,1,4,1,2,1,3,1,0,0
233,1994-04-20,23,3,6,1,3,2,4,3,6,3,3,4,4,4,3,5,2,5,1,3,1,0,1,4,4,3,2,5,4,2,1,2,4,5,5,4,5,3,1,2,2,2,4,1,2,3,4,1,2,0
234,1994-04-23,18,2,5,1,3,1,4,2,4,3,2,4,4,2,3,3,2,6,1,2,1,0,1,2,4,2,1,5,1,1,1,2,1,5,4,4,4,2,0,2,2,1,4,0,1,3,3,2,1,0
235,1994-04-27,14,3,2,1,2,1,4,1,1,2,1,4,4,2,1,4,1,5,0,1,1,0,1,3,3,1,1,4,1,1,1,0,1,4,3,1,4,2,0,2,2,2,3,0,1,3,3,1,1,0
236,1994-04-30,10,3,0,2,1,2,4,0,0,1,2,2,2,1,2,3,1,4,0,1,1,0,1,4,2,0,1,3,1,0,1,0,1,3,1,0,2,0,0,1,1,1,3,0,0,3,2,2,1,0
237,1994-05-04,28,5,6,2,3,3,4,3,6,3,4,5,5,4,4,6,2,7,1,4,1,0,1,6,4,4,3,7,4,2,1,3,4,6,6,4,7,3,1,2,2,3,4,1,2,4,5,3,2,2
238,1994-05-07,18,5,2,2,2,2,4,1,2,2,2,4,4,2,3,4,1,6,2,1,1,0,1,4,4,1,2,6,1,1,1,0,1,6,4,2,4,3,0,2,2,3,3,0,1,3,3,2,1,1
239,1994-05-11,21,5,3,3,2,2,4,2,3,3,3,5,4,2,5,4,2,7,2,2,1,0,1,4,4,1,3,6,2,1,2,2,1,6,4,2,5,3,0,2,2,3,3,0,1,3,3,2,1,1
240,1994-05-14,18,5,1,3,2,2,4,1,2,2,2,4,3,1,4,4,1,6,1,2,2,0,1,4,3,1,3,5,2,2,3,1,1,5,3,2,4,3,0,2,2,2,3,0,0,3,3,2,1,1
241,1994-05-18,20,5,2,3,2,2,4,1,2,2,2,4,4,2,4,5,1,6,1,2,2,0,1,4,3,1,3,6,2,2,3,2,1,5,3,3,4,3,0,3,2,3,3,0,2,3,3,2,2,1
242,1994-05-21,34,6,6,3,3,3,4,3,8,4,4,5,5,4,6,7,2,7,2,5,3,2,2,6,4,5,4,8,5,3,3,6,4,6,6,6,7,5,2,3,2,5,4,1,3,4,5,3,4,2
243,1994-05-25,13,5,0,2,0,2,2,0,1,0,1,1,1,1,4,4,2,4,2,2,3,1,0,2,1,0,2,5,2,1,2,2,0,2,1,3,2,3,2,1,0,3,2,0,1,2,1,2,3,1
244,1994-05-28,8,2,0,3,0,2,0,0,1,0,1,0,0,0,3,1,1,1,2,2,2,1,0,1,0,0,2,2,1,1,2,2,0,1,0,3,1,3,3,1,0,3,0,0,1,0,0,1,2,2
245,1994-06-01,18,6,0,4,1,3,5,0,1,1,2,2,2,1,4,4,2,4,2,4,3,1,2,3,1,0,2,5,2,1,3,2,1,4,1,3,3,3,3,2,2,4,3,0,1,3,1,2,3,2
246,1994-06-04,18,6,0,4,1,3,4,0,1,0,2,3,2,1,4,4,2,4,3,4,4,1,2,2,1,0,2,5,2,1,2,2,2,3,1,3,4,3,3,2,1,4,3,0,1,3,2,2,3,2
247,1994-06-08,17,7,0,3,0,3,3,0,1,0,2,3,1,2,4,4,2,4,4,4,4,1,1,2,1,0,2,5,3,1,2,2,2,2,1,3,3,3,3,1,1,4,2,0,1,2,2,2,3,2
248,1994-06-11,21,7,0,4,1,3,5,0,1,2,2,5,2,2,4,4,3,4,4,5,5,1,2,3,1,0,2,5,3,1,3,2,3,4,1,3,4,3,3,3,2,4,3,0,1,3,2,2,3,2
249,1994-06-15,12,4,0,2,0,1,1,0,1,1,1,3,0,1,3,2,2,2,4,4,4,1,1,0,0,0,2,2,2,1,2,3,2,1,0,3,2,3,3,3,2,3,0,0,1,0,1,0,2,2
250,1994-06-18,26,7,0,4,2,3,5,2,2,2,3,6,2,2,5,5,3,6,5,6,5,1,2,4,2,1,3,6,3,2,3,4,3,5,3,3,4,4,3,4,3,5,3,0,1,3,4,3,3,2
251,1994-06-22,14,4,0,2,0,1,1,1,2,1,1,3,0,1,4,2,2,2,5,5,5,2,1,0,0,0,2,2,2,1,2,4,2,2,0,3,2,3,3,3,2,5,0,0,1,0,1,1,2,2
252,1994-06-25,29,7,2,4,2,3,5,2,4,3,3,7,3,2,6,6,3,7,5,6,6,2,2,5,2,1,3,6,3,2,3,4,3,6,3,3,5,4,3,4,3,6,3,0,1,4,4,3,3,3
253,1994-06-29,19,6,1,3,0,2,1,1,3,1,2,4,2,1,5,4,2,3,5,6,6,2,1,3,0,0,2,4,2,1,2,4,2,2,0,3,4,3,3,3,2,6,0,0,1,2,2,3,2,3
254,1994-07-02,22,8,1,3,0,3,2,1,4,1,2,4,2,1,5,5,2,4,5,7,6,2,1,4,1,0,3,6,3,1,2,4,2,2,0,3,4,3,3,3,2,6,2,0,1,3,2,3,3,3
255,1994-07-06,10,3,1,0,0,1,1,1,3,1,1,3,1,2,2,2,1,2,3,5,4,1,2,2,0,0,1,1,1,0,0,2,2,1,0,0,2,0,0,2,3,2,2,0,0,1,2,1,0,1
256,1994-07-09,11,3,1,0,0,1,2,1,4,1,1,3,1,2,3,2,1,3,3,5,4,1,2,2,0,0,1,2,1,0,0,2,2,1,0,0,2,0,0,2,3,2,2,0,0,1,2,1,0,2
257,1994-07-13,17,3,2,1,0,2,2,1,4,1,1,4,1,3,3,3,2,3,5,7,6,2,2,3,0,0,1,3,1,2,1,3,2,1,0,3,3,2,3,3,3,4,2,0,1,1,2,1,2,3
258,1994-07-16,15,3,2,1,0,2,2,1,4,1,2,4,1,3,3,2,2,3,5,6,4,1,2,3,0,0,1,3,1,1,0,3,2,1,0,2,3,1,2,2,3,3,2,0,0,2,2,2,0,3
259,1994-07-20,15,3,2,2,0,2,2,1,4,1,2,4,1,3,3,2,1,3,4,6,4,1,2,4,0,0,1,3,2,1,0,3,2,1,0,2,2,0,1,2,3,4,2,0,0,3,2,2,0,3
